Linking,Asset Tag,Asset Description,Asset Type,Condition,Asset Type Description,Site,Location,Transact As Whole,Department Code,Checked Out,Serial No,Hyperlink,Manufacturer,Model,Check Out Length,Check Out Lead Time,Depreciation Class,Category,Vendor Number,Purchase Date,Purchase Cost,Salvage Value,Depreciation Begin Date,Last Depreciation Date,Total Depreciation,Current Depreciation,Book Value,Depreciate Asset,Purchase Order,Begin,End,Provider,Last Audit Date,Due Date,Customer No.,Customer Name,Employee No.,Employee Name
  Not Linked,14727,Wireless Lav Microphone (E),Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14728,Wireless Lav Microphone (A),Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14729,Glidecam Stabalizer,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14730,Glidecam Mounting Arm,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14731,C-Stand,Tripod,Good,"C-Stands, Tripods, Plates, stabilizers, Monfrotto",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14732,Microphone Desk Stand,Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14733,Microphone Desk Stand,Microphone,Good,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14734,Sony Z1U Camera (C),Camera,Good,"Studio (Z7U), DSLR, Doc (FS100), Sony (NX100), Sony (ZIU)",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14735,Sony Z1U Camera (D),Camera,Good,"Studio (Z7U), DSLR, Doc (FS100), Sony (NX100), Sony (ZIU)",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14736,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,Y,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,1449,Max Dimas,,
  Not Linked,14737,Sony Battery Brick,Battery,Good,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14738,Sony Battery Brick,Battery,Bad,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14741,Sony Battery Charger,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14742,Remote,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14743,Remote,Camera Accessory,Good,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14744,Cart,Other,Good,Etc.,Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14745,Vari-Mole Light Power Cable,Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14746,Vari-Mole Light Power Cable,Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14747,Vari-Mole Light Power Cable,Cables,Good,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14748,Vari-Mole Barn Doors,Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14750,Vari-Mole Barn Doors,Light Accessories, ,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14751,Vari-Mole Barn Doors,Light Accessories, ,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14752,Umbrella,Light Accessories,Good,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14753,Vari-Mole Fresnel Light Power Cable,Cables, ,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14754,Vari-Mole Fresnel Light Power Cable,Cables, ,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14755,Vari-Mole Fresnel Light Power Cable,Cables, ,"Chords, Extension Cables, Power Strips etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14756,Zoom H5 Field Recorder (E),Microphone,Fine,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14757,Zoom H5 Field Recorder (A),Microphone,Fine,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,14759,Zoom H5 Field Recorder (F),Microphone,Fine,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,1512,Black Flag Medium,Light Accessories, ,"Gels, Bounce Boards, Reflectors, Chroma Screens, Stands, etc",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2000,Neewer Intervalometer,Remote Timing Switch,Good,"Intervalmeters,",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2001,Neewer Intervalometer,Remote Timing Switch,Good,"Intervalmeters,",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2002,Neewer Intervalometer,Remote Timing Switch,Good,"Intervalmeters,",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2003,Nasty Clamp,Grip,Good,,Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2004,Nasty Clamp,Grip,Good,,Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2005,Nasty Clamp,Grip,Good,,Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2006,Tripod Dolly,Tripod,Good,"C-Stands, Tripods, Plates, stabilizers, Monfrotto",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2007,Tripod Dolly,Tripod,Good,"C-Stands, Tripods, Plates, stabilizers, Monfrotto",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2008,Tripod Dolly,Tripod,Good,"C-Stands, Tripods, Plates, stabilizers, Monfrotto",Media Supply,Backstock,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2009,Slider,Camera Accessory, ,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2010,16 GB FIELD AND DOC SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2011,Wirless Lav Microphone,Microphone, ,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2012,Rhode Wireless Lab,Microphone, ,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,2/10/2021,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2013,16 GB FIELD AND DOC SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2014,8GB DSLR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2015,Key O: Field Production (TDMP 243/IRC 154),Key,Excellent,,Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2016,16 GB FIELD AND DOC SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2017,16 GB FIELD AND DOC SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2018,Wirless Lav Microphone,Microphone, ,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2020,16 GB FIELD AND DOC SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2021,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,2021,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2022,Wirless Lav Microphone,Microphone, ,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2023,"AA, AAA, DC, Battery Brick, DSLR, etc.",Battery,Excellent,"AA, AAA, DC, Battery Brick, DSLR, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2024,16 GB FIELD AND DOC SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2025,Wireless Lav Microphone,Microphone, ,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2026,Wirless Lav Microphone,Microphone, ,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2027,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Front Counter,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2028,16 GB FIELD AND DOC SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Backstock,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2029,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2030,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2031,Wireless Lav Microphone,Microphone, ,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2032,8GB DSLR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2033,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2034,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2035,Wireless Lav Microphone,Microphone, ,"Shure, Boom, Mic Stands, Wired/wirless Lavalier, 634-A, Rhode,",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2036,2GB DSLR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2037,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2038,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2040,4GB DSLR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2041,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2042,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2044,8GB DSLR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2045,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2046,DOC and FIELD camera only 16GB,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2048,8GB DSLR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2049,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2052,8GB DSLR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2053,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2054,DOC and Field only 16GB,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2056,8 GB DSLR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2057,JR compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2058,JR Compact 16GB SD Card,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2060,32 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2061,32 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2062,"Chords, Extension Cables, Power Strips etc.",Cables, ,"Chords, Extension Cables, Power Strips etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2064,32 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2065,64 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2066,Sony DOC Charger,Camera Accessory, ,"Viewfinder, Lens Filter, Chargers, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2068,32 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2069,64 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2070,Vive Pro,Other,Excellent,Etc.,Media Supply,Big Rapids,T, ,Y,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,1457,Erica Blackbird,,
  Not Linked,2072,32 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2073,32 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2074,EXTENSION CORD,Cables, ,"Chords, Extension Cables, Power Strips etc.",Media Supply,Big Rapids,T, ,Y,,, ,,0   days 4  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,8735,Colin Keeler,,
  Not Linked,2076,32 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2077,32 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2078,64 GB SENIOR SD,Memory, ,"SD Cards, Compact Cards, Flash Drives, Hard Drives, etc.",Media Supply,Big Rapids,T, ,,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,,,,
  Not Linked,2083,Vive Pro,Other,Excellent,Etc.,Media Supply,Big Rapids,T, ,Y,,, ,,0   days 0  hrs 0  min ,0    days 0  hrs 0  min , , ,,,0,0,,,0,0,0,F,,,,,,,1482,James Zitnik,,
